#DATA_BASE;UF;NOME_INSTITUICAO;AGEN_ESPERADAS;AGEN_PROCESSADAS;VERBETE_160_OPERACOES_DE_CREDITO;VERBETE_161_EMPRES_E_TIT_DESCONTADOS;VERBETE_162_FINANCIAMENTOS;VERBETE_163_FIN_RURAIS_AGRICUL_CUST/INVEST;VERBETE_167_FINANCIAMENTOS_AGROINDUSTRIAIS;VERBETE_169_FINANCIAMENTOS_IMOBILIARIOS;VERBETE_420_DEPOSITOS_DE_POUPANCA;VERBETE_432_DEPOSITOS_A_PRAZO;CODMUN_IBGE
202306;SP;ITA� UNIBANCO S.A.;2;2;101562185;100949147;80798;0;0;0;92005790;300037453;3545803
202306;SP;BCO BRADESCO S.A.;1;1;11694788;9894522;0;1793960;0;0;114544323;316925771;3545803
202306;SP;BCO SANTANDER (BRASIL) S.A.;3;3;23492260;133064744;11020106;350821;133970;0;116525818;206136559;3545803
202306;SP;BCO DO BRASIL S.A.;6;6;639685281;434542356;9993747;48525617;2;58656606;329813299;678809561;3548807
202306;SP;CAIXA ECONOMICA FEDERAL;6;6;1132642219;216117451;76387;0;0;732192648;602365836;84263172;3548807
202306;SP;BCO CITIBANK S.A.;1;1;0;0;0;0;0;0;0;0;3548807
202306;SP;BCO SAFRA S.A.;1;1;103762766;99434409;1863088;0;0;0;0;0;3548807
202306;SP;ITA� UNIBANCO S.A.;7;7;601283163;592060094;5992658;0;0;0;831644444;2161638977;3548807
202306;SP;BCO BRADESCO S.A.;5;5;34371822;34337579;0;0;0;0;507366163;1037492027;3548807
202306;SP;BCO SANTANDER (BRASIL) S.A.;11;11;317937936;366949128;14227390;3132605;25215;0;285485800;688892018;3548807
202306;SP;BCO DO BRASIL S.A.;1;1;134031444;47894442;1336776;43054685;15;6740475;115899698;83467404;3549706
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;270628856;45734302;1750044;32436250;0;193603553;170013878;9555396;3549706
202306;SP;ITA� UNIBANCO S.A.;1;1;30387461;30173709;86088;0;0;0;29516782;52161139;3549706
202306;SP;BCO BRADESCO S.A.;1;1;8547765;8539743;0;0;0;0;43926163;54687471;3549706
202306;SP;BCO SANTANDER (BRASIL) S.A.;2;2;51649254;39895494;5341885;11194230;0;0;50589732;71643092;3549706
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;7023017;6961265;212830;2599895;0;0;11460274;6995209;3548401
202306;SP;BCO DO BRASIL S.A.;1;1;155104831;32106423;686149;101019339;0;4672144;59270486;48917355;3553401
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;102512065;18463293;3320;0;0;86256704;24710319;4743855;3553401
202306;SP;BCO BRADESCO S.A.;1;1;6145639;2024293;0;4121346;0;0;25045401;27788654;3553401
202306;SP;BCO SANTANDER (BRASIL) S.A.;2;2;39551547;42889819;2564281;115316;0;0;33604754;35286949;3553401
202306;SP;BCO DO BRASIL S.A.;1;1;117611331;58839561;1721151;30547969;24;1089740;56654683;53311512;3550407
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;144459050;27802659;15798;0;0;120784832;70887132;1459021;3550407
202306;SP;ITA� UNIBANCO S.A.;1;1;22253804;21982171;146928;0;0;0;19297480;20703381;3550407
202306;SP;BCO BRADESCO S.A.;1;1;3323167;2943409;0;192576;0;0;41333207;50363352;3550407
202306;SP;BCO SANTANDER (BRASIL) S.A.;2;2;44778573;48655291;1417335;1698663;0;0;46197252;110809106;3550407
202306;SP;BCO DO BRASIL S.A.;1;1;104721522;16107503;900481;77547075;0;632835;40473490;28891543;3550803
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;65211478;16807658;0;8255411;0;41646486;13341140;2379613;3550803
202306;SP;BCO BRADESCO S.A.;1;1;6236291;2546615;0;3685567;0;0;9527387;12800417;3550803
202306;SP;BCO DO BRASIL S.A.;1;1;159451014;40570542;2549109;60659130;0;50992080;17685149;8954150;3556107
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;26128936;26680490;1872041;1923382;0;0;15657188;13668416;3556107
202306;SP;BCO DO BRASIL S.A.;1;1;31535889;19492045;172160;3722938;4;4042446;21479987;1889076;3504602
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;12385046;14137917;543249;0;0;0;24687027;24759774;3504602
202306;SP;BCO DO BRASIL S.A.;2;2;1194033939;241715946;18221987;833083769;171;24849658;146732838;251292141;3505500
202306;SP;CAIXA ECONOMICA FEDERAL;2;2;1083390472;123814190;431303;10057936;0;984475004;175803024;47430527;3505500
202306;SP;ITA� UNIBANCO S.A.;1;1;95425694;94073798;1038203;0;0;0;65487481;241477621;3505500
202306;SP;BCO BRADESCO S.A.;2;2;140575211;19974297;0;120592164;0;0;73741075;196256869;3505500
202306;SP;BCO SANTANDER (BRASIL) S.A.;2;2;243084752;229158198;11550944;34055796;0;0;96285862;143349236;3505500
202306;SP;BCO DO BRASIL S.A.;3;3;550655676;317234104;22643835;52445652;0;54959742;275102599;238214637;3511102
202306;SP;CAIXA ECONOMICA FEDERAL;3;3;1033681616;147802036;1228123;2958649;0;904438829;287267325;86380079;3511102
202306;SP;ITA� UNIBANCO S.A.;1;1;124631448;116829266;549258;7165124;0;0;85258076;412602143;3511102
202306;SP;BCO BRADESCO S.A.;2;2;25553940;18620217;0;6894274;0;0;95298132;307609533;3511102
202306;SP;BCO SANTANDER (BRASIL) S.A.;2;2;138514389;111996856;16176477;25364022;0;0;63434246;235021080;3511102
202306;SP;BCO DO BRASIL S.A.;1;1;144427480;64868806;1226992;60796359;15;1973199;104898914;31838321;3510203
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;119216313;28971615;31080;761948;0;38246916;89457872;6256845;3510203
202306;SP;BCO BRADESCO S.A.;1;1;4411929;3598562;0;813266;0;0;30761466;99432241;3510203
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;100892320;57897856;1671836;47117580;0;0;34183191;60465564;3510203
202306;SP;BCO DO BRASIL S.A.;1;1;38975250;28285286;60191;135419;0;819478;57742483;16927680;3519303
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;118385460;21582953;18379;0;0;100318606;25049906;3019582;3519303
202306;SP;BCO BRADESCO S.A.;1;1;1578539;1578539;0;0;0;0;25401540;24006834;3519303
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;44592646;44295078;5304108;0;0;0;25299809;19291410;3519303
202306;SP;BCO DO BRASIL S.A.;1;1;26221646;15036549;84378;2423279;0;320586;16767225;25125360;3514700
202306;SP;BCO DO BRASIL S.A.;1;1;168080724;80635021;3470632;61911996;15;2545335;105730685;108171715;3500105
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;252199069;36543021;66450;1362939;0;218269031;93940483;35056418;3500105
202306;SP;ITA� UNIBANCO S.A.;1;1;42379289;42207676;155308;0;0;0;47452021;84093461;3500105
202306;SP;BCO BRADESCO S.A.;1;1;48676110;10951688;0;37724372;0;0;38151852;79404889;3500105
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;47848027;41496959;2413634;7761080;0;0;34901738;53433579;3500105
202306;SP;BCO DO BRASIL S.A.;1;1;193196124;143119552;2100796;11416186;0;7748031;93178528;90659164;3542602
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;259972385;61238222;285310;1085096;0;205087719;91441877;30301719;3542602
202306;SP;ITA� UNIBANCO S.A.;1;1;26169507;25653714;516903;0;0;0;18760188;29430067;3542602
202306;SP;BCO BRADESCO S.A.;1;1;3986576;3387247;0;496273;0;0;33256059;86482976;3542602
202306;SP;BCO SANTANDER (BRASIL) S.A.;2;2;75795290;86141876;1204303;25176;0;0;42662959;54000099;3542602
202306;SP;BCO DO BRASIL S.A.;1;1;54808772;27952275;393166;18443209;4;2165153;17075193;46199764;3554300
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;105112290;28434653;337262;1070295;0;78859903;28278982;4643327;3554300
202306;SP;BCO BRADESCO S.A.;1;1;5036094;1584853;0;3398982;0;0;24059611;14233051;3554300
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;32861348;30183022;2587559;5479083;0;0;13808207;9030526;3554300
202306;SP;BCO DO BRASIL S.A.;1;1;66916005;21476303;429877;36945619;0;1531599;37913273;2195829;3506300
202306;SP;BCO BRADESCO S.A.;1;1;1763776;871519;0;892253;0;0;22677017;18820269;3506300
202306;SP;BCO DO BRASIL S.A.;1;1;388109960;123598648;3570094;189019970;0;22652218;118450871;150440858;3515509
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;363319844;52544592;77329;51833;0;320323306;155745565;24668046;3515509
202306;SP;ITA� UNIBANCO S.A.;1;1;152685544;151933203;1058992;0;0;0;111655561;182680316;3515509
202306;SP;BCO BRADESCO S.A.;1;1;36814158;12641273;0;24171306;0;0;65885959;91123647;3515509
202306;SP;BCO SANTANDER (BRASIL) S.A.;2;2;78508305;81960189;7751810;3453431;0;0;59920900;69449722;3515509
202306;SP;BCO DO BRASIL S.A.;1;1;42313456;11292947;123519;24825947;0;966560;33825492;8895086;3515608
202306;SP;BCO DO BRASIL S.A.;1;1;65268926;44527370;449884;9078746;0;1521507;33776880;41938595;3529906
202306;SP;BCO BRADESCO S.A.;1;1;609968;608968;0;0;0;0;12084233;12571962;3529906
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;16308086;16137347;1660783;655065;0;0;11632736;26900343;3529906
202306;SP;BCO DO BRASIL S.A.;1;1;56439378;33333806;327671;610749;1077;6031083;87415783;59200135;3544004
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;108998273;18461678;52579;0;0;92561296;60410659;199125;3544004
202306;SP;BCO BRADESCO S.A.;1;1;1954286;1944908;0;0;0;0;39056937;37265280;3544004
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;40139250;34882681;1436040;8662570;0;0;23156940;31502933;3544004
202306;SP;BCO DO BRASIL S.A.;1;1;46173344;9964162;838149;18149534;8;993932;33442068;29959744;3539004
202306;SP;BCO BRADESCO S.A.;1;1;3771014;1818359;0;1952655;0;0;13228121;19023697;3539004
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;16602356;12267892;2937934;4766317;0;0;17664049;12923888;3539004
202306;SP;BCO DO BRASIL S.A.;1;1;49319409;13910858;317088;25202394;0;2001207;32519812;6804611;3556909
202306;SP;BCO DO BRASIL S.A.;4;4;294729160;214405915;4232328;1032762;0;35096344;267555291;557161884;3513801
202306;SP;CAIXA ECONOMICA FEDERAL;6;6;1283112869;232199764;164660;0;0;1077081304;715944629;32772067;3513801
202306;SP;ITA� UNIBANCO S.A.;8;8;573399128;563676497;4862178;1429127;0;0;647960767;1746337539;3513801
202306;SP;BCO BRADESCO S.A.;5;5;25542830;25346146;0;168234;0;0;525405765;369506358;3513801
202306;SP;BCO SANTANDER (BRASIL) S.A.;8;8;243602399;277853151;19934463;0;1759667;0;202146038;384608545;3513801
202306;SP;BCO DO BRASIL S.A.;1;1;294092554;64467573;2278511;170732542;0;9576444;114406699;153437552;3533908
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;499195345;62312516;29382;785477;0;446962562;124146110;12532763;3533908
202306;SP;ITA� UNIBANCO S.A.;1;1;50452628;50069992;558549;0;0;0;52836264;65614643;3533908
202306;SP;BCO BRADESCO S.A.;1;1;6196085;5661142;0;533940;0;0;55150092;151547379;3533908
202306;SP;BCO SANTANDER (BRASIL) S.A.;2;2;73955547;50813197;3028238;532559;0;0;43184005;99826660;3533908
202306;SP;BCO DO BRASIL S.A.;1;1;233368498;92529244;2209371;82199172;11;12313430;192349075;105222508;3501905
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;253070688;58547983;233343;0;0;175105116;171171246;21307202;3501905
202306;SP;ITA� UNIBANCO S.A.;1;1;76081432;75458955;227000;0;0;0;130413020;140693345;3501905
202306;SP;BCO BRADESCO S.A.;1;1;3987017;3698648;0;275263;0;0;76700039;87638634;3501905
202306;SP;BCO SANTANDER (BRASIL) S.A.;2;2;208118005;51221792;155538463;10652416;0;0;101419070;266891921;3501905
202306;SP;BCO DO BRASIL S.A.;1;1;29892495;12317700;493439;7564987;0;3613952;23627285;70626064;3527306
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;151078268;40840281;109012;0;0;110075188;89843610;32428924;3527306
202306;SP;ITA� UNIBANCO S.A.;2;2;96102462;94795795;906714;0;0;0;98512604;191259400;3527306
202306;SP;BCO BRADESCO S.A.;1;1;5941329;5931743;0;0;0;0;68178050;95335399;3527306
202306;SP;BCO DO BRASIL S.A.;1;1;140945542;46776589;576803;64556382;0;6562610;36986403;49415666;3533007
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;136681763;24268306;0;955550;0;115760207;28569123;628265;3533007
202306;SP;BCO BRADESCO S.A.;1;1;2747397;2216635;0;530762;0;0;14487238;17191660;3533007
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;10587830;11538904;1303912;615350;0;0;13232080;13157177;3533007
202306;SP;BCO BRADESCO S.A.;1;1;387742;385315;0;0;0;0;9878584;17294107;3531209
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;16271223;16247439;899157;121572;0;0;35768552;28251408;3531209
202306;SP;BCO DO BRASIL S.A.;1;1;19241577;8516726;53031;6673695;0;669208;28305413;7272106;3539905
202306;SP;BCO DO BRASIL S.A.;1;1;75919590;42332044;800261;10424076;0;3010943;98120128;86231972;3540705
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;258630286;60559663;22770;1063284;0;203676879;94800446;12253978;3540705
202306;SP;ITA� UNIBANCO S.A.;1;1;37062312;36423680;558618;0;0;0;49412826;166555289;3540705
202306;SP;BCO BRADESCO S.A.;1;1;3732635;3731656;0;0;0;0;32679743;55642431;3540705
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;60084313;72564991;2303733;923445;0;0;40292629;88968855;3540705
202306;SP;BCO DO BRASIL S.A.;1;1;57906585;21626471;443470;19380913;0;2251581;87843334;18924886;3540804
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;120466246;14056197;233662;3074897;0;105596494;20227407;454670;3540804
202306;SP;BCO BRADESCO S.A.;1;1;2859150;2189332;0;666559;0;0;22963312;31627922;3540804
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;17973415;18916106;1218204;336338;0;0;25258965;16036126;3540804
202306;SP;BCO DO BRASIL S.A.;1;1;40036335;11672589;760821;20534455;0;456004;24876120;2368306;3554706
202306;SP;BCO BRADESCO S.A.;1;1;6167164;1602581;0;4552384;0;0;45406758;47508319;3554706
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;3220851;3840475;29144;0;0;0;6037191;2965332;3507209
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;83966335;20415179;34712;0;0;65655044;47300017;1904362;3512001
202306;SP;BCO BRADESCO S.A.;1;1;1210442;1210442;0;0;0;0;13279542;16983672;3512001
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;18904640;18867249;345357;2359343;159160;0;12370965;20841452;3512001
202306;SP;BCO BRADESCO S.A.;1;1;2479688;668042;0;1811642;0;0;22908257;27656253;3512902
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;6284829;8019138;293586;317244;0;0;9208953;16435839;3512902
202306;SP;BCO DO BRASIL S.A.;1;1;14330088;8054630;85809;1129367;0;2224835;8202643;3959436;3521101
202306;SP;BCO DO BRASIL S.A.;1;1;24381725;10781329;83552;5085188;0;922849;29623243;688975;3503703
202306;SP;BCO BRADESCO S.A.;1;1;2879798;1413521;0;1465723;0;0;31426322;45340919;3503703
202306;SP;BCO DO BRASIL S.A.;1;1;209551492;52741682;3185978;123619991;0;5131140;43009971;32372997;3507902
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;114137579;34813869;20668;806825;0;80752178;64465506;4956568;3507902
202306;SP;BCO BRADESCO S.A.;1;1;11928091;2191927;0;9736164;0;0;17124466;34451966;3507902
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;27029638;23929857;5548384;732289;0;0;18095183;20904994;3507902
202306;SP;BCO DO BRASIL S.A.;9;9;3355950539;756507912;107432704;2143222060;7520021;184940438;446913060;512054661;3502804
202306;SP;CAIXA ECONOMICA FEDERAL;4;4;1648916153;191683836;1566549;142599727;0;1353821708;410291897;100029318;3502804
202306;SP;BCO RABOBANK INTL BRASIL S.A.;1;1;1017836386;35621191;621757721;394979339;0;0;0;0;3502804
202306;SP;BCO SAFRA S.A.;1;1;107515684;99053325;1017602;1137841;0;0;0;0;3502804
202306;SP;ITA� UNIBANCO S.A.;1;1;153470051;149159879;3611519;51324;0;0;116229679;277512627;3502804
202306;SP;BCO BRADESCO S.A.;3;3;126342006;49750645;0;76453015;0;0;108808877;673388182;3502804
202306;SP;BCO SANTANDER (BRASIL) S.A.;6;6;330206466;267475071;27818502;74009200;0;0;135686864;275916724;3502804
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;13868155;7900260;201263;6981315;0;0;23288186;26913305;3534500
202306;SP;BCO DO BRASIL S.A.;1;1;148797985;59264141;1096625;56486057;0;8762331;70550864;80639247;3515186
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;167716953;41042748;36740;679740;0;110301593;122267369;4972317;3515186
202306;SP;ITA� UNIBANCO S.A.;1;1;35779146;35327335;433533;0;0;0;41609118;67807473;3515186
202306;SP;BCO BRADESCO S.A.;1;1;4133359;2071329;0;2062030;0;0;24968692;41431276;3515186
202306;SP;BCO SANTANDER (BRASIL) S.A.;2;2;40163205;35175943;5248312;5324179;0;0;29120459;52308936;3515186
202306;SP;BCO DO BRASIL S.A.;1;1;79268747;24820952;619996;40626033;0;236097;28641436;28746549;3522802
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;35148977;15312245;70747;6529264;0;14403796;16429742;913719;3522802
202306;SP;BCO BRADESCO S.A.;1;1;2621836;1149854;0;1470752;0;0;22452355;17455015;3522802
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;21983859;18396074;403594;5353375;0;0;21419486;14995680;3522802
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;17543290;19338772;562012;0;0;0;26805561;29435998;3522901
202306;SP;BCO DO BRASIL S.A.;1;1;50458255;34343844;236076;115834;0;2081521;65854401;25593198;3518305
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;31931876;14433700;13510;0;0;18188872;21025914;727021;3518305
202306;SP;BCO BRADESCO S.A.;1;1;1845474;1845472;0;0;0;0;27274622;28459996;3518305
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;15886104;18805964;534673;529849;0;0;25348815;36278393;3518305
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;5826985;6116453;505134;148395;0;0;17871711;9465214;3532108
202306;SP;BCO DO BRASIL S.A.;2;2;441433199;209903483;1029013;365757;1;193845079;277211288;321404119;3552502
202306;SP;CAIXA ECONOMICA FEDERAL;4;4;1389702994;199169510;4416528;0;0;1223959688;414464473;28730850;3552502
202306;SP;ITA� UNIBANCO S.A.;3;3;298604331;288973949;8261666;0;0;0;281031564;330069018;3552502
202306;SP;BCO BRADESCO S.A.;1;1;13233078;13210794;0;0;0;0;212666913;160841859;3552502
202306;SP;BCO SANTANDER (BRASIL) S.A.;4;4;186120292;202368232;18399306;2402;43998;0;171675308;239079435;3552502
202306;SP;BCO DO BRASIL S.A.;1;1;45120290;15809765;510975;22267173;42;286746;38637816;32761126;3508009
202306;SP;BCO BRADESCO S.A.;1;1;2008680;2000796;0;0;0;0;14616099;20188997;3508009
202306;SP;BCO DO BRASIL S.A.;1;1;464315626;42180833;2020496;383335113;0;7517983;71991041;58588080;3517406
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;228913348;23979415;39402;522991;0;209177239;66996537;1062344;3517406
202306;SP;ITA� UNIBANCO S.A.;1;1;23935953;17232728;356428;6496378;0;0;20288040;48744299;3517406
202306;SP;BCO BRADESCO S.A.;1;1;25155092;11477158;0;13666575;0;0;27663427;36084230;3517406
202306;SP;BCO SANTANDER (BRASIL) S.A.;2;2;71753036;43128625;9025225;27644669;0;0;32344902;56538501;3517406
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;8884482;7984837;191339;1974192;0;0;20631957;9391575;3528304
202306;SP;BCO BRADESCO S.A.;1;1;1270227;664972;0;605255;0;0;15637369;6344588;3526506
202306;SP;BCO DO BRASIL S.A.;1;1;107644177;48202751;787547;29973600;1;4557424;71802207;63178222;3535507
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;152078395;43456136;130076;19107387;0;93013299;65008329;563741;3535507
202306;SP;ITA� UNIBANCO S.A.;1;1;20036813;20240204;0;0;0;0;36610467;77454242;3535507
202306;SP;BCO BRADESCO S.A.;1;1;10455913;2163315;0;8290348;0;0;19404067;62696675;3535507
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;46324976;42029682;5503055;4450621;0;0;25718686;31723743;3535507
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;11684958;13036980;355615;562579;0;0;11429912;5607449;3532207
202306;SP;BCO DO BRASIL S.A.;1;1;64710229;39876402;972897;8953077;1;2227644;41516238;26358259;3535408
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;83825007;23644058;17626;869749;0;61518139;17898557;4098944;3535408
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;17912616;19457108;2092338;0;0;0;10728236;13958623;3535408
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;33261756;10009029;1019;0;0;21562024;20197763;155396;3545001
202306;SP;BCO BRADESCO S.A.;1;1;1116650;1111660;0;0;0;0;29354144;23329224;3545001
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;24660587;25131956;3092444;887215;0;0;37419733;40918131;3545001
202306;SP;BCO DO BRASIL S.A.;1;1;84656653;53311740;908231;100680;0;3664995;41573544;53584909;3546801
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;206829037;38328869;177591;0;0;171082369;128973115;3083875;3546801
202306;SP;ITA� UNIBANCO S.A.;1;1;38717900;38438066;84283;0;0;0;40336975;49894441;3546801
202306;SP;BCO BRADESCO S.A.;1;1;3501428;3496138;0;0;0;0;45252784;40590729;3546801
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;23310600;26679524;890301;255279;0;0;36079413;51842330;3546801
202306;SP;BCO DO BRASIL S.A.;14;14;3277477207;1423644739;129392747;787353388;69;581428590;703939845;1222815295;3549805
202306;SP;CAIXA ECONOMICA FEDERAL;12;12;6626209597;609344655;6792999;87751055;0;6081289918;989404655;351864926;3549805
202306;SP;BCO SAFRA S.A.;1;1;303136834;245939031;43770116;0;0;0;0;0;3549805
202306;SP;ITA� UNIBANCO S.A.;11;11;930988872;880653923;41864340;5981519;0;0;369206752;1791814148;3549805
202306;SP;BCO BRADESCO S.A.;5;5;151982812;107913895;0;43936626;0;0;409995759;2131380719;3549805
202306;SP;BCO SOFISA S.A.;1;1;30082729;21534074;8576304;0;0;0;0;0;3549805
202306;SP;BCO DAYCOVAL S.A;1;1;0;0;0;0;0;0;0;0;3549805
202306;SP;BCO SANTANDER (BRASIL) S.A.;16;16;684691457;688103773;48997780;42262020;401082;0;350566053;1911393031;3549805
202306;SP;BCO DO BRASIL S.A.;1;1;446348419;100560605;972041;263789982;21;41916368;173773853;170658899;3549102
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;577398857;68752833;713823;218359027;0;295879195;160760328;42168132;3549102
202306;SP;ITA� UNIBANCO S.A.;1;1;86233524;84929975;755152;0;0;0;127157696;194638761;3549102
202306;SP;BCO BRADESCO S.A.;1;1;48130552;13589540;0;34449645;0;0;77155348;215274555;3549102
202306;SP;BCO SANTANDER (BRASIL) S.A.;2;2;104466096;79467847;5140620;31249217;0;0;77132058;129012233;3549102
202306;SP;BCO DO BRASIL S.A.;12;12;1737428117;917057971;21583233;8092570;14;198948800;1068371738;2101901728;3548500
202306;SP;CAIXA ECONOMICA FEDERAL;14;14;4793001342;669394668;55788338;6037294;0;3334861180;1669852178;871535017;3548500
202306;SP;BCO CITIBANK S.A.;1;1;250;0;0;0;0;0;0;0;3548500
202306;SP;BCO SAFRA S.A.;1;1;399177050;339838529;45342358;5162173;0;0;0;0;3548500
202306;SP;ITA� UNIBANCO S.A.;12;12;843368629;823966801;12903484;0;0;0;1437517043;3034244043;3548500
202306;SP;BCO BRADESCO S.A.;9;9;64456531;63866208;0;477569;0;0;703626897;1351160724;3548500
202306;SP;BCO SANTANDER (BRASIL) S.A.;18;18;1295217861;855958366;51441515;5701244;0;0;743312208;2455459234;3548500
202306;SP;BCO BRADESCO S.A.;1;1;1089346;378041;0;708961;0;0;4679837;3321787;3553005
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;9212057;8493342;489646;1397023;65417;0;14476393;8438018;3553005
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;32326461;33844583;374379;540425;0;0;17402900;8325753;3553906
202306;SP;BCO DO BRASIL S.A.;1;1;34728561;17934904;229702;5099045;0;1449092;25836142;38898519;3550902
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;61007501;24482059;24773;0;0;38172146;27840758;205285;3550902
202306;SP;BCO BRADESCO S.A.;1;1;1983818;1983818;0;0;0;0;8620022;10672970;3550902
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;23167004;25390832;787075;0;0;0;17073386;11898874;3550902
202306;SP;BCO DO BRASIL S.A.;1;1;64459361;43164782;731436;155941;0;7948871;53349339;54511050;3556503
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;317761995;48128840;405369;0;0;276053593;141401969;1852246;3556503
202306;SP;ITA� UNIBANCO S.A.;1;1;82957412;81908155;713827;0;0;0;87456550;116885945;3556503
202306;SP;BCO BRADESCO S.A.;1;1;12741124;12739907;0;0;0;0;42188152;51179242;3556503
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;56131329;63801834;1937008;0;0;0;33683291;35567823;3556503
202306;SP;BCO DO BRASIL S.A.;1;1;37132822;27401031;425809;0;0;2428875;33222050;4891685;3505609
202306;SP;CAIXA ECONOMICA FEDERAL;1;1;79790454;32026447;108732;0;0;51170863;23915705;1141226;3505609
202306;SP;BCO BRADESCO S.A.;1;1;4527062;4523378;0;0;0;0;31958054;35193271;3505609
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;41868107;45751500;2173925;0;0;0;19442808;16202528;3505609
202306;SP;BCO BRADESCO S.A.;1;1;1317894;1317894;0;0;0;0;11000925;15948194;3516606
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;6034819;6454052;5285;0;0;0;16413987;4136179;3516606
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;3852782;4193170;28832;54305;0;0;3707607;1476419;3508900
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;6329157;7129252;74000;0;0;0;17059895;4106552;3511201
202306;SP;BCO SANTANDER (BRASIL) S.A.;1;1;8733564;8738861;203208;804621;0;0;14117870;10009717;3516507
202306;SP;BCO DO BRASIL S.A.;31;31;7508791375;4467704321;1179421491;319853405;9709741;465603637;1761994866;4464457342;3509502
202306;SP;CAIXA ECONOMICA FEDERAL;27;27;9126672061;1122777079;7283472;83685188;0;6465559147;2545774283;1093016120;3509502
202306;SP;BANCO INTER;1;1;1;0;0;0;0;0;0;0;3509502
202306;SP;BCO ALFA S.A.;1;1;149174262;149127206;0;0;0;0;0;0;3509502
202306;SP;BCO AGIBANK S.A.;1;1;12375299655;9986570479;0;0;0;0;0;10365522722;3509502
202306;SP;BCO ITA� BBA S.A.;1;1;13;0;0;0;0;0;0;0;3509502
202306;SP;BCO ABC BRASIL S.A.;1;1;312104;0;0;0;0;0;0;0;3509502
202306;SP;BCO INDUSTRIAL DO BRASIL S.A.;1;1;1525;0;0;0;0;0;0;0;3509502
